anonymous_user_id,role_category_x,device_type_x,auth_method,location_type,campus_zone,network_type,service_accessed,success,failure_reason,session_duration,academic_period_x,client_browser,client_os,role_category_y,device_type_y,academic_period_y,avg_key_dwell_time,avg_digraph_time,keystroke_rhythm_variance,typing_speed,pause_frequency,flight_time_consistency,avg_movement_speed,avg_click_duration,direction_change_frequency,curvature_metric
user_e41a74b7b94f,undergraduate,mobile,3,1,1,2,3,True,,62,regular_term,0,1,undergraduate,desktop,regular_term,87.08,157.96,54.04,67.27,0.101,0.806,309.58,179.61,0.296,0.463
user_e2822d79fad7,admin,tablet,0,0,4,2,1,False,,98,regular_term,0,1,faculty,laptop,regular_term,93.08,189.41,50.86,71.03,0.115,0.737,455.68,171.65,0.226,0.216
user_1090a90f0b9e,graduate,desktop,1,1,3,0,3,True,,18,exam,0,1,research,tablet,exam,114.34,191.56,21.84,67.59,0.131,0.846,452.39,120.17,0.228,0.306
user_940987235d86,research,mobile,3,1,1,0,3,True,,49,exam,1,2,research,mobile,exam,112.64,169.05,52.59,65.29,0.247,0.823,330.24,157.86,0.332,0.528
user_e18aaca18eb6,research,mobile,2,1,1,1,3,True,,19,exam,2,0,undergraduate,desktop,exam,84.26,178.35,59.61,85.63,0.135,0.874,353.12,156.19,0.141,0.581
user_7d2921865f5c,research,mobile,1,1,1,1,3,True,,40,exam,0,2,research,desktop,exam,117.45,150.32,38.34,69.79,0.106,0.823,374.02,161.5,0.284,0.298
user_04811855afd9,undergraduate,desktop,0,1,4,1,0,True,,63,exam,1,0,research,tablet,exam,116.17,189.36,24.79,76.85,0.051,0.732,588.65,177.47,0.193,0.292
user_6276c2bf1392,undergraduate,tablet,2,1,4,2,0,True,,68,holiday,2,1,admin,desktop,holiday,99.44,159.33,53.52,76.41,0.075,0.838,581.31,120.84,0.138,0.231
user_a3098a9f7f28,faculty,tablet,1,0,3,2,2,True,,103,regular_term,2,1,faculty,desktop,regular_term,93.23,232.22,22.09,53.65,0.151,0.796,427.76,131.64,0.311,0.587
user_ce113e347639,faculty,desktop,3,1,4,0,2,True,,21,holiday,0,1,graduate,tablet,holiday,85.55,151.07,55.72,81.38,0.088,0.858,305.7,102.44,0.313,0.222
user_87df32944e79,admin,laptop,0,1,3,1,1,True,,47,regular_term,0,1,graduate,desktop,regular_term,109.86,247.55,46.52,48.26,0.094,0.721,300.18,147.18,0.373,0.273
user_1b395f456c09,graduate,tablet,1,0,1,2,3,True,,18,holiday,0,2,research,laptop,holiday,119.81,210.54,24.36,87.6,0.27,0.799,588.46,162.66,0.18,0.201
user_24d7bdf8f633,graduate,desktop,1,0,1,1,3,True,,17,regular_term,0,0,faculty,desktop,regular_term,90.66,233.97,33.84,69.59,0.152,0.717,364.15,127.6,0.348,0.394
user_bd34580f55c4,undergraduate,laptop,0,1,4,0,3,True,,76,holiday,2,0,graduate,desktop,holiday,118.88,191.26,22.81,40.99,0.153,0.842,478.42,129.12,0.243,0.578
user_836c5d1cca9e,undergraduate,tablet,3,1,3,2,2,True,,114,regular_term,2,0,admin,laptop,regular_term,83.6,210.45,39.88,60.13,0.234,0.931,411.51,120.49,0.243,0.371
user_0ffb1251a84d,graduate,tablet,3,1,2,0,3,True,,53,exam,2,1,admin,tablet,exam,100.96,202.01,27.61,40.83,0.084,0.739,483.91,111.18,0.298,0.584
user_3d5e0b706fef,research,tablet,1,0,3,1,3,True,,116,holiday,1,1,faculty,mobile,holiday,116.04,236.26,59.58,45.75,0.157,0.754,306.71,171.03,0.368,0.449
user_c1ab22034eae,admin,tablet,1,0,3,0,2,False,,43,exam,1,2,admin,laptop,exam,106.8,179.34,21.67,77.48,0.266,0.715,412.54,126.1,0.295,0.494
user_45cb16b8eee3,admin,desktop,2,1,4,1,1,True,,10,holiday,1,0,research,desktop,holiday,85.25,173.3,41.59,50.26,0.228,0.791,518.91,131.32,0.333,0.381
user_00142245e3c6,faculty,mobile,3,0,3,0,1,True,,43,regular_term,0,2,admin,mobile,regular_term,93.37,248.15,44.52,55.15,0.278,0.907,355.96,122.46,0.196,0.564
user_9cc02f032868,admin,tablet,3,1,3,0,1,True,,81,holiday,0,2,faculty,mobile,holiday,108.23,182.18,21.28,86.52,0.195,0.721,493.88,174.37,0.356,0.261
user_2f01e6f0ca6e,faculty,tablet,0,0,2,1,1,False,,117,exam,0,0,graduate,desktop,exam,85.72,169.87,51.36,46.58,0.267,0.825,483.22,134.38,0.353,0.47
user_cb480b321c5a,admin,laptop,0,0,0,1,0,True,,102,exam,1,2,graduate,mobile,exam,85.4,230.35,53.92,45.85,0.221,0.81,598.46,126.96,0.261,0.495
user_cc88effa7bf2,undergraduate,laptop,0,0,0,2,3,True,,26,regular_term,1,2,graduate,tablet,regular_term,114.35,243.94,37.31,56.31,0.147,0.798,413.15,165.59,0.281,0.46
user_64e2e735aeab,research,laptop,3,0,3,1,0,True,,16,regular_term,1,2,research,laptop,regular_term,96.82,204.61,48.79,52.13,0.266,0.778,469.82,172.38,0.272,0.203
user_f5583173176e,undergraduate,tablet,3,0,1,0,2,True,,53,regular_term,1,2,undergraduate,desktop,regular_term,115.19,151.78,24.92,63.35,0.171,0.898,328.16,150.49,0.271,0.35
user_b671b4346934,faculty,desktop,1,1,2,1,3,True,,71,regular_term,0,0,research,mobile,regular_term,82.42,186.37,23.97,44.61,0.2,0.833,570.43,107.11,0.289,0.264
user_b2fce9a2f549,admin,desktop,0,1,3,1,3,True,,98,holiday,0,2,faculty,desktop,holiday,105.14,207.2,54.85,59.95,0.195,0.821,435.6,158.52,0.316,0.208
user_817cc9c39f37,faculty,tablet,3,0,0,0,0,True,,108,exam,2,1,undergraduate,tablet,exam,84.49,155.67,50.68,73.85,0.141,0.92,485.02,106.26,0.178,0.455
user_971f2fc0d12b,undergraduate,tablet,2,0,1,1,0,True,,16,exam,1,0,faculty,desktop,exam,116.74,235.6,55.49,64.1,0.249,0.703,408.67,124.81,0.11,0.338
user_2e3f17347b31,admin,tablet,2,1,0,1,2,True,,69,regular_term,0,1,research,mobile,regular_term,113.98,237.09,46.06,69.54,0.261,0.748,590.76,114.36,0.332,0.493
user_c3788392e937,research,desktop,2,0,1,0,2,True,,14,exam,1,0,undergraduate,desktop,exam,91.88,221.63,34.43,50.07,0.298,0.709,353.41,175.96,0.132,0.538
user_969f1384c5c0,undergraduate,mobile,0,0,3,2,0,True,,86,regular_term,2,2,graduate,laptop,regular_term,92.28,198.6,27.4,88.45,0.051,0.898,345.84,103.06,0.391,0.373
user_0d10eb2fcb3d,research,tablet,0,0,3,2,1,True,,14,holiday,1,1,research,desktop,holiday,105.14,181.01,37.47,45.05,0.189,0.939,410.92,179.69,0.3,0.301
user_51e3e6586bb1,undergraduate,tablet,1,0,4,1,0,True,,25,exam,1,2,faculty,tablet,exam,108.74,179.49,48.61,74.7,0.15,0.909,531.57,137.77,0.228,0.404
user_d1ca7279a54d,graduate,laptop,2,1,2,2,0,True,,91,holiday,2,2,research,mobile,holiday,102.54,175.82,20.36,65.21,0.096,0.813,544.96,136.26,0.297,0.39
user_4303f1950d67,graduate,mobile,1,1,4,0,0,True,,87,exam,0,2,admin,mobile,exam,82.99,217.33,49.18,45.32,0.262,0.918,465.3,171.56,0.305,0.32
user_cae7b7802de3,research,mobile,2,1,4,2,0,True,,74,exam,1,1,admin,desktop,exam,104.63,183.77,30.32,71.91,0.276,0.941,549.07,110.99,0.101,0.419
user_bc5dd4fa3e54,faculty,tablet,1,1,3,1,1,False,,107,holiday,0,1,undergraduate,tablet,holiday,94.17,200.81,33.22,82.34,0.209,0.934,322.28,147.36,0.104,0.41
user_6c544018ca36,research,mobile,3,0,1,1,0,True,,16,exam,0,0,faculty,tablet,exam,83.76,187.74,45.15,87.39,0.06,0.832,532.86,116.83,0.191,0.27
user_8640dad41eeb,research,laptop,2,1,2,2,3,True,,82,regular_term,1,2,admin,tablet,regular_term,84.45,171.14,41.82,57.3,0.135,0.774,412.15,123.72,0.105,0.43
user_cc45bc9de498,faculty,laptop,2,0,3,1,3,True,,93,exam,2,1,research,mobile,exam,109.98,197.13,20.28,47.12,0.11,0.876,438.47,160.05,0.311,0.369
user_c370f7a31cb5,admin,tablet,1,1,3,0,3,True,,61,holiday,1,2,undergraduate,mobile,holiday,106.8,228.84,58.92,80.52,0.161,0.747,392.31,158.1,0.336,0.557
user_8b3a364c2a7c,faculty,mobile,0,1,4,0,1,True,,47,holiday,2,1,undergraduate,mobile,holiday,96.04,188.46,22.0,72.62,0.258,0.874,599.78,178.13,0.192,0.486
user_30cff1c66389,research,laptop,0,0,1,2,0,True,,39,regular_term,1,1,admin,laptop,regular_term,95.16,194.07,59.84,75.95,0.188,0.948,368.07,105.42,0.332,0.564
user_055770c09b41,faculty,mobile,0,0,1,2,1,True,,33,exam,2,2,undergraduate,tablet,exam,103.43,187.22,47.5,48.34,0.079,0.945,493.73,141.53,0.283,0.256
user_9ac8dc65e2d3,admin,tablet,0,0,0,0,1,True,,41,exam,2,0,undergraduate,mobile,exam,111.34,152.44,57.56,69.65,0.215,0.853,507.94,110.96,0.219,0.219
user_537a035d5a6f,graduate,desktop,1,0,3,2,0,True,,80,holiday,2,0,admin,desktop,holiday,97.19,188.16,22.47,87.14,0.095,0.73,546.77,151.83,0.343,0.381
user_6f0a3f51bd76,admin,laptop,3,1,4,2,0,True,,22,exam,0,1,undergraduate,mobile,exam,106.05,247.34,24.31,40.98,0.202,0.926,357.15,120.49,0.242,0.577
user_11505bd1d434,graduate,mobile,1,0,2,2,2,True,,33,holiday,0,2,research,mobile,holiday,106.25,211.0,24.29,82.64,0.216,0.872,490.56,145.84,0.115,0.454
user_6333eeea98b8,admin,desktop,1,1,0,0,2,True,,70,holiday,2,0,undergraduate,laptop,holiday,97.73,212.42,31.2,84.61,0.187,0.899,475.68,141.18,0.224,0.445
user_57678a87c403,undergraduate,desktop,3,1,2,2,0,True,,104,holiday,2,1,undergraduate,tablet,holiday,104.15,152.35,27.86,84.23,0.2,0.874,363.62,121.27,0.348,0.511
user_79028bb2d57c,research,desktop,2,0,0,0,1,True,,42,regular_term,0,0,undergraduate,desktop,regular_term,91.32,164.89,28.96,51.31,0.296,0.845,481.83,159.05,0.136,0.226
user_577cdab2550f,faculty,mobile,1,1,0,0,1,True,,55,exam,1,2,admin,mobile,exam,111.13,172.89,34.7,79.18,0.109,0.741,584.58,116.19,0.13,0.203
user_e6e9dd6c436e,faculty,desktop,1,1,1,1,1,True,,84,holiday,1,1,faculty,laptop,holiday,92.79,150.53,24.59,75.15,0.291,0.939,576.24,161.26,0.365,0.508
user_032d13612e2f,graduate,mobile,0,0,2,0,3,True,,111,holiday,0,2,graduate,mobile,holiday,113.21,193.78,29.82,87.98,0.124,0.773,506.36,105.08,0.265,0.578
user_3c14392f7cbf,research,desktop,2,1,1,2,3,True,,40,holiday,2,1,faculty,tablet,holiday,117.23,219.83,43.77,55.29,0.226,0.828,545.54,135.18,0.187,0.583
user_6cabc5b64512,undergraduate,tablet,1,0,1,1,0,True,,102,holiday,1,2,faculty,tablet,holiday,88.21,242.63,29.25,68.58,0.101,0.8,564.28,176.06,0.182,0.599
user_dc982791cae3,graduate,mobile,0,0,2,0,2,True,,30,exam,2,0,research,mobile,exam,114.09,235.6,35.03,74.91,0.258,0.922,474.77,119.23,0.297,0.224
user_5072556cfc29,graduate,tablet,1,1,4,1,1,True,,40,holiday,0,0,research,tablet,holiday,89.34,231.9,41.94,45.67,0.289,0.701,342.66,174.8,0.343,0.416
user_fff6710064af,admin,mobile,2,0,0,0,3,True,,32,holiday,2,2,admin,mobile,holiday,108.94,201.12,57.44,81.05,0.131,0.812,465.89,117.14,0.381,0.362
user_f4610ab7aa1d,research,tablet,2,0,1,1,0,True,,17,holiday,1,1,research,mobile,holiday,101.35,205.95,26.61,53.54,0.255,0.772,376.04,101.12,0.184,0.354
user_c86662685ab2,undergraduate,laptop,2,0,2,1,0,True,,115,regular_term,0,2,undergraduate,mobile,regular_term,119.46,168.12,47.34,54.2,0.228,0.722,509.85,151.19,0.396,0.495
user_4991389e5f1e,research,laptop,0,1,2,2,3,True,,88,holiday,1,0,research,laptop,holiday,81.24,182.69,58.24,70.83,0.064,0.743,478.23,108.21,0.191,0.597
user_9b9be2b1fd87,admin,desktop,0,0,4,1,2,True,,28,holiday,2,0,undergraduate,laptop,holiday,91.42,157.17,49.8,53.54,0.087,0.861,360.23,109.67,0.148,0.329
user_24978a9bc722,research,laptop,0,1,3,2,0,True,,56,exam,0,0,research,mobile,exam,98.4,194.68,59.66,51.93,0.281,0.774,578.1,120.49,0.263,0.571
user_3a535c2e6500,undergraduate,mobile,3,0,4,1,3,True,,97,exam,1,1,research,desktop,exam,103.3,244.76,23.11,45.24,0.248,0.91,423.26,164.67,0.193,0.49
user_1f1345674d47,research,laptop,3,1,4,2,0,False,,118,holiday,1,1,undergraduate,desktop,holiday,85.79,194.55,29.63,83.78,0.11,0.862,324.99,144.65,0.168,0.202
user_d9c0ef2077b7,admin,tablet,3,1,3,2,3,True,,118,exam,1,0,admin,desktop,exam,118.99,190.33,27.65,70.47,0.189,0.848,455.46,129.92,0.288,0.563
user_447f3b60d918,research,tablet,1,1,3,0,2,True,,72,regular_term,2,1,admin,tablet,regular_term,84.48,209.53,20.8,83.98,0.062,0.798,512.4,106.71,0.343,0.313
user_88c428ec9cda,faculty,tablet,1,1,4,1,1,True,,34,holiday,0,0,faculty,tablet,holiday,91.5,249.32,51.37,84.68,0.167,0.776,478.74,118.26,0.132,0.246
user_ba2e8c04a3f9,admin,tablet,1,0,3,0,2,True,,29,holiday,2,1,admin,mobile,holiday,100.02,208.77,45.43,46.7,0.138,0.7,408.18,158.11,0.189,0.399
user_e08d9f093627,admin,laptop,2,0,1,0,1,True,,82,exam,1,0,admin,tablet,exam,91.77,190.52,22.48,59.64,0.218,0.8,457.05,133.62,0.143,0.426
user_9f4a817c793f,research,mobile,0,1,4,0,0,True,,106,holiday,2,1,admin,mobile,holiday,92.76,174.43,30.69,78.86,0.051,0.733,407.81,133.77,0.375,0.441
user_786bd840236e,undergraduate,tablet,1,1,4,2,2,True,,112,regular_term,1,0,admin,desktop,regular_term,116.88,173.53,49.75,75.58,0.171,0.933,581.73,122.05,0.326,0.228
user_3d0d5c9f3f4f,graduate,laptop,2,1,3,0,3,True,,119,regular_term,1,1,graduate,mobile,regular_term,117.38,168.79,56.01,76.75,0.144,0.756,586.75,179.7,0.265,0.526
user_7ff85e6ad082,faculty,tablet,1,1,0,0,0,False,,82,regular_term,0,0,undergraduate,tablet,regular_term,119.38,235.05,39.19,45.7,0.085,0.725,559.78,177.28,0.176,0.488
user_79981576a099,graduate,laptop,0,0,0,2,0,True,,76,regular_term,0,0,research,mobile,regular_term,102.06,218.21,51.02,40.53,0.103,0.857,361.39,136.18,0.29,0.362
user_63a0f7fae4a0,faculty,desktop,3,0,4,2,2,True,,92,exam,0,2,faculty,laptop,exam,93.21,197.52,25.84,83.34,0.206,0.946,335.71,102.47,0.375,0.339
user_652b99b8c7b4,admin,mobile,1,1,3,1,2,True,,38,exam,0,2,graduate,desktop,exam,112.24,150.67,27.58,69.73,0.165,0.818,324.33,156.59,0.263,0.326
user_b53cb545e8c0,admin,desktop,3,0,4,1,3,True,,11,holiday,0,2,undergraduate,mobile,holiday,81.09,167.86,32.37,68.85,0.119,0.794,319.25,159.09,0.178,0.496
user_15e918deadf9,faculty,tablet,3,1,1,1,2,True,,28,exam,0,1,graduate,desktop,exam,83.08,159.01,29.44,65.57,0.206,0.903,329.73,150.72,0.275,0.371
user_1457a04487e3,research,tablet,2,1,0,2,1,True,,34,holiday,0,2,graduate,mobile,holiday,108.95,171.9,36.59,70.51,0.261,0.877,420.11,123.49,0.371,0.46
user_4d7cd82467f6,undergraduate,mobile,3,0,2,2,2,True,,73,holiday,0,2,research,tablet,holiday,115.67,210.63,33.55,55.19,0.256,0.942,461.66,175.69,0.269,0.392
user_fafc584626fe,faculty,tablet,3,0,1,2,0,True,,28,exam,2,2,undergraduate,tablet,exam,105.1,181.21,54.46,46.4,0.153,0.943,596.85,117.91,0.148,0.288
user_fff703d0bc87,faculty,tablet,3,1,0,2,3,True,,102,regular_term,1,2,graduate,mobile,regular_term,90.26,200.92,40.34,74.69,0.177,0.727,387.52,119.76,0.121,0.303
user_e203c91e785f,undergraduate,desktop,3,1,0,1,0,True,,107,holiday,1,0,graduate,desktop,holiday,114.45,197.61,37.98,50.03,0.258,0.756,427.64,105.48,0.128,0.59
user_6718af68ed2e,faculty,laptop,1,0,0,1,0,True,,51,holiday,1,2,graduate,mobile,holiday,85.99,150.92,36.97,87.65,0.173,0.708,594.27,176.59,0.234,0.429
user_1931fb97cf15,research,tablet,1,0,2,1,0,True,,83,holiday,0,2,graduate,laptop,holiday,87.67,167.96,33.45,76.59,0.062,0.855,374.71,120.41,0.212,0.53
user_77b164e87de4,admin,desktop,0,1,0,1,0,True,,77,holiday,1,1,admin,tablet,holiday,95.89,248.47,31.53,79.69,0.21,0.806,587.87,166.74,0.136,0.519
user_6b703105872d,faculty,laptop,3,1,1,0,0,True,,6,regular_term,0,1,faculty,laptop,regular_term,82.79,162.57,30.33,73.63,0.279,0.808,383.11,176.75,0.208,0.419
user_dd569d54076e,faculty,desktop,3,1,1,2,0,True,,91,holiday,2,1,faculty,laptop,holiday,117.82,211.04,41.04,77.9,0.278,0.787,484.41,107.73,0.394,0.442
user_2d521d8802d8,admin,mobile,3,1,3,0,1,True,,8,exam,2,2,faculty,tablet,exam,106.39,172.66,55.71,51.63,0.252,0.896,556.73,115.18,0.163,0.515
user_abc67dcbd5b6,admin,laptop,0,1,3,2,0,True,,52,regular_term,2,2,graduate,mobile,regular_term,81.77,246.12,41.15,73.93,0.172,0.922,316.56,159.26,0.359,0.413
user_6f375ca016cd,faculty,mobile,1,1,2,2,2,True,,84,regular_term,1,2,faculty,desktop,regular_term,116.21,235.12,44.29,87.18,0.232,0.88,529.2,130.06,0.376,0.568
user_9b252cabb562,graduate,desktop,3,1,4,0,3,True,,119,holiday,0,2,undergraduate,mobile,holiday,106.6,207.23,25.66,49.11,0.237,0.896,535.68,101.24,0.253,0.381
user_ac543773b118,faculty,desktop,1,0,2,1,3,True,,33,regular_term,1,0,faculty,tablet,regular_term,80.11,179.62,54.29,71.65,0.075,0.885,573.75,158.65,0.154,0.403
user_69cc89b090db,research,mobile,2,1,0,0,1,True,,16,holiday,0,0,admin,mobile,holiday,98.5,188.24,23.17,82.42,0.153,0.811,537.43,111.39,0.361,0.577
user_8c58ccffae7f,admin,laptop,3,0,2,1,0,True,,118,holiday,2,0,undergraduate,desktop,holiday,101.33,226.67,37.59,71.74,0.084,0.732,362.56,177.75,0.103,0.483
user_08f7b95b50f6,research,tablet,0,0,0,1,2,False,,49,regular_term,0,0,research,mobile,regular_term,80.57,210.46,22.2,42.5,0.177,0.817,316.83,165.29,0.14,0.223
user_c85bfe0ea8ab,undergraduate,mobile,1,0,0,1,0,False,,114,regular_term,1,2,faculty,desktop,regular_term,84.72,180.35,48.99,49.13,0.075,0.816,479.45,112.48,0.174,0.427
user_f552c7c627eb,admin,laptop,3,0,2,0,3,True,,107,holiday,1,1,undergraduate,desktop,holiday,88.69,236.07,23.63,56.92,0.284,0.88,376.84,109.71,0.259,0.572
user_5ad15be28e16,research,mobile,3,0,4,1,0,True,,101,regular_term,2,1,faculty,mobile,regular_term,97.02,192.28,50.48,40.53,0.251,0.705,597.67,107.47,0.129,0.241
user_1a0dca7f7d65,admin,laptop,2,1,4,2,3,True,,117,regular_term,2,2,research,mobile,regular_term,118.28,166.38,30.72,72.06,0.117,0.866,322.27,157.55,0.278,0.411
user_357adf8d1eb9,undergraduate,tablet,2,1,1,0,2,True,,33,holiday,2,2,undergraduate,desktop,holiday,107.21,216.82,24.23,82.71,0.106,0.919,467.2,113.23,0.109,0.285
user_361bf5210029,graduate,mobile,1,1,1,0,2,True,,25,holiday,1,2,graduate,laptop,holiday,91.1,191.14,42.17,57.82,0.141,0.703,573.57,148.24,0.381,0.495
user_0d2fc60f943b,undergraduate,tablet,1,1,2,2,0,True,,49,exam,0,1,faculty,mobile,exam,117.49,192.84,31.44,83.58,0.14,0.917,558.28,134.4,0.298,0.543
user_0d9245df576a,graduate,desktop,3,0,3,2,3,True,,26,exam,0,2,graduate,mobile,exam,96.53,238.3,53.14,70.51,0.065,0.772,563.02,155.97,0.26,0.529
user_347d491dbbc3,graduate,tablet,2,1,4,2,3,True,,26,regular_term,1,2,admin,mobile,regular_term,108.66,168.11,32.94,69.03,0.267,0.801,334.3,177.08,0.178,0.205
user_dd326ba98241,graduate,mobile,2,0,1,1,1,True,,76,exam,1,2,faculty,laptop,exam,116.72,155.13,20.55,57.04,0.233,0.716,500.34,158.66,0.143,0.391
user_fe3f2f98f955,faculty,desktop,2,0,4,2,0,True,,28,regular_term,1,1,faculty,tablet,regular_term,109.34,183.03,56.72,42.03,0.217,0.869,448.72,103.06,0.257,0.409
user_cc47d36d1070,undergraduate,laptop,1,0,1,2,1,True,,13,exam,2,0,graduate,tablet,exam,93.3,196.39,45.54,58.71,0.094,0.721,404.64,176.76,0.121,0.376
user_d59ead676c8d,admin,tablet,0,0,4,0,3,True,,9,holiday,2,0,faculty,laptop,holiday,109.38,206.74,24.98,82.86,0.24,0.946,335.6,126.79,0.393,0.52
user_5195153b7d7f,graduate,laptop,3,1,0,0,1,True,,23,regular_term,0,0,admin,laptop,regular_term,119.55,157.84,47.04,76.59,0.066,0.93,493.47,152.73,0.351,0.337
user_5857b072fe19,undergraduate,laptop,3,1,1,2,3,True,,20,holiday,0,0,research,mobile,holiday,107.88,234.75,45.24,65.74,0.239,0.896,320.03,129.13,0.303,0.48
user_79adc44d6d68,faculty,laptop,2,0,3,1,0,True,,102,holiday,0,2,research,tablet,holiday,88.76,229.98,54.05,49.22,0.132,0.73,309.2,125.06,0.187,0.282
user_05920e399bdb,research,tablet,2,0,2,0,2,True,,116,regular_term,2,0,graduate,laptop,regular_term,95.39,182.12,51.92,86.49,0.291,0.807,421.39,163.05,0.375,0.315
user_c1144d410d96,research,mobile,0,0,2,0,2,True,,39,holiday,1,0,undergraduate,desktop,holiday,108.25,188.66,54.95,49.94,0.119,0.782,466.12,120.14,0.205,0.463
user_63ed801db2ae,undergraduate,laptop,1,1,2,1,0,True,,79,holiday,1,0,faculty,laptop,holiday,90.56,199.19,34.36,62.23,0.285,0.907,472.79,148.69,0.228,0.395
user_fd9c6fd1a225,undergraduate,mobile,0,0,3,2,3,True,,117,regular_term,1,2,graduate,desktop,regular_term,92.37,213.82,57.51,62.97,0.203,0.764,578.99,120.24,0.101,0.553
user_bb4590f9122f,admin,mobile,3,1,0,2,3,True,,79,exam,0,0,research,tablet,exam,98.58,235.41,56.82,62.04,0.247,0.727,555.96,103.99,0.368,0.369
